,afternoon1,afternoon2,api,api_AntiPorn,api_WebFilter,api_safebrowser,api_server,api_webnanny,browser_android,browser_chrome,browser_firefox,browser_nobrowser,cat_abortion,cat_abused-drugs,cat_adult-and-pornography,cat_alcohol-and-tobacco,cat_auctions,cat_business-and-economy,cat_computer-information,cat_computer-information null,cat_content-delivery-network,cat_cult-and-occult,cat_dating,cat_dead-sites,cat_dynamically-content,cat_educational-institution,cat_entertainment-and-art,cat_envasion-proxy,cat_fashion-and-beauty,cat_financial-service,cat_gambling,cat_game,cat_government,cat_hacking,cat_healthy-and-medicine,cat_home-garden,cat_hunting-and-fishing,cat_image-and-video-search,cat_internet-communication,cat_internet-portal,cat_internet-security,cat_job-search,cat_kid,cat_legal,cat_local-info,cat_malware,cat_marijuana,cat_media-streaming,cat_military,cat_motor-vehicle,cat_music,cat_news-and-media,cat_nudity,cat_online-advertisement,cat_online-greeting,cat_online-storage,cat_parked-domain,cat_pay2surf,cat_peer2peer,cat_personal-site-and-blog,cat_philosophy-and-political,cat_phishing-and-fraud,cat_questionable,cat_real-estate,cat_recreation-and-hobbies,cat_religion,cat_research-reference,cat_search-engine,cat_sex-education,cat_shopping,cat_social-networking,cat_society,cat_software-download,cat_spam-url,cat_sport,cat_spyware-and-adware,cat_stock-and-tool,cat_swimsuits-,cat_training-and-tool,cat_translation,cat_travel,cat_weapon,cat_web-hosting,cat_web-mail,evening,morning1,morning2,morning3,night1
cat_envasion-proxy,-0.000296761883945,0.0006509229529,-6.0727552319e-05,0.0243664368536,0.00283711012616,-0.0111103960643,-0.00795502035886,-0.000567814815178,-0.0111282180357,0.018102902056,0.0159226729988,-0.00795502035886,-0.000260101184912,-0.000433979796609,0.00596677466447,-0.000997155935434,0.00057985190124,-0.00148226981627,0.000454733989749,-0.000260101184912,-0.00030437866915,-0.0012010826665,-0.00107667339806,-0.00107842851508,-0.000276179272335,-0.00136810446387,0.00442377794883,1.0,-0.000949628793602,0.00103375073299,-0.000388873951204,0.00661270375341,-0.00142256702027,0.0086713709027,-0.00094150992529,-0.00187286254215,-0.000823554801905,-0.00112425445258,0.00276053448162,0.00061139219141,0.00101213157681,-0.000541660932751,-0.00186850413836,-0.0012948390634,0.00288221885616,0.000757370934988,-0.000417512047375,-0.000315437267243,-0.000863581284983,-0.00284054545376,-0.00189917188693,-0.000565281425594,0.00524561702485,6.19371550926e-05,-0.00114103314095,0.0160281119505,0.00459550323356,-0.000246293934107,-0.000473724212943,0.00487217167304,0.00404084903791,-0.000287235494719,0.00430393064007,-0.00122560248526,-0.000901197618893,-0.00280007448445,0.00410452378523,0.000225606331047,-0.000722640846079,-0.00200205453064,0.0160334072521,0.000216095554848,0.000676416941055,-0.0015022051086,0.00149289176783,0.00262464013444,-0.000551772541799,0.0104590873152,-0.00161248621827,-0.00124975163222,-0.000983889480574,-0.00101370398084,0.000988925698658,-0.00162333139114,0.000399318069102,0.000292569668239,-0.000239381910834,-0.000420778219387,-0.000294166731985
cat_fashion-and-beauty,-1.06871281981e-05,0.00106818158561,0.000631669187572,0.0023856040392,0.0168716596978,-0.00781020071695,-0.00748259103455,-0.000451755551984,-0.00782582800477,0.0163159312016,-0.00505802314784,-0.00748259103455,-0.000206937457814,-0.000345275919765,0.000929382044128,-0.000793340923809,0.0324916479213,0.00419302427903,0.0014790380602,-0.000206937457814,0.00114268105971,0.00529651600933,-0.000735650212648,-0.000349107584199,-0.000365753779626,0.00289367453657,0.00115121765818,-0.000949628793602,1.0,0.0296410021645,7.70855251531e-05,2.65134459364e-05,0.00211528395416,-0.000506435799162,0.000911952420784,0.0017648440586,-0.000655223224506,0.0167871860552,-0.00144799661178,0.000295810711116,-0.00158576620936,0.00193199569749,-0.00109046108387,0.00150524787615,0.00518718631028,-0.0012589100669,-0.000332174118004,-0.000207963852221,-0.000687068441422,0.00804342081039,-0.000103292697223,0.00328139258805,0.00495931483853,0.0029553440008,-0.000907810156836,0.00131794463672,0.03076319102,-0.000187163432495,-0.000376896723342,0.00302657055046,0.00495235009613,-0.000228525614333,-0.000695938424394,0.000669218081841,-0.000456020161821,0.00116488769225,0.00192345364186,0.0106142579133,-0.000574935710693,0.0133620667045,0.00791512654405,0.00143295603622,-0.000234344631756,0.0062104243962,0.000624396202718,-0.000933373119858,-0.000150539274263,-0.000656082005995,-0.00203856693374,-0.000994306987712,-0.000394567285224,-0.000806506609497,0.00174281763763,0.00257453603004,0.00137836500464,0.00221590108033,-3.21431008539e-06,-0.000115028052344,0.00356565537033
cat_financial-service,0.00510257572797,0.0107357166664,0.00682916703019,0.0685843545464,0.0343421589218,-0.0542400390636,-0.0474848857022,-0.00257242755179,-0.0543152851079,0.0464698534596,0.107798892006,-0.0474848857022,-0.00128005951462,0.0145685179584,0.0063921543199,0.000339886981731,0.0496562772738,0.0451077658227,0.0258588748483,-0.00128005951462,0.0143281636164,0.0586418902723,0.00670231282139,0.00665429100346,0.00429974966621,0.0116470640251,0.0156280796042,0.00103375073299,0.0296410021645,1.0,0.0049865814794,-0.000428628078713,0.0555492666922,0.00564425930137,0.0173911370731,0.0130021921673,0.00645012230138,0.00115540458767,0.046326784816,0.0339621273216,0.0229661557085,0.0554852260607,-0.00138878603426,0.0182579319186,0.0338513072034,0.00664516460691,0.00363246253106,-0.0013891713189,0.0416780788146,0.07655841823,0.00116661992456,0.0196060772819,0.000303730362942,0.0509347996241,-0.00110716258248,0.0298995785961,0.0471599653792,-0.00111528973194,-0.00195059497551,0.0279927475767,0.0596006126751,-0.0014135980506,-0.00181109718324,0.0111295450576,0.00593166993723,0.0369492570159,0.00293629129238,0.0638545826479,0.00997193429463,0.066229225919,0.0399971481685,0.0124088369943,0.00105747932354,0.0120103362023,0.00967536117071,0.011286625831,0.0236060945611,0.00646077463734,0.0169048465907,7.00329512924e-05,0.0232658340014,0.0206598513222,0.0229357324995,0.0158806412686,0.0148675130256,0.0114015150005,0.00121813850676,-0.000398102287987,0.0306075904734
cat_gambling,0.00098468728744,0.0028926400997,0.00138317651401,0.022205410537,-0.0113327330424,-0.00880168250749,-0.00459698790042,-0.000460856924863,-0.00881645110857,0.0154419764875,-0.00555582338514,-0.00459698790042,-0.000211106559793,-0.00035223208196,0.00782931136521,-0.000809324106607,0.00266119453471,0.00772540975983,0.00147616816519,-0.000211106559793,0.00127931216391,0.000810166844133,-0.000715010110823,-0.000759054238808,-0.000373122502635,-0.0024914826347,-0.000462766234115,-0.000388873951204,7.70855251531e-05,0.0049865814794,1.0,8.18589854802e-05,-0.000396166612862,-0.000516638797281,-0.000452453970629,0.0003385027698,-0.000668423794723,-0.000526184841306,0.000288394327063,0.00274643713973,-0.00142703118689,-0.00196092051935,-0.00127229203881,0.000165178676543,-0.00161877853315,0.000144437938998,-0.00033886632244,-0.000184640061105,-0.000700910586916,-0.00058250630747,-0.00113952584182,-0.000791229076869,0.286680088428,0.0042053862246,0.00458214912,-0.000554002193718,0.00850905050054,0.00274132534333,0.00312530290276,0.00267577097481,-0.000658958497478,-0.000233129645914,0.222654218986,0.000510957130259,-0.00086865401375,-0.00116813827162,-0.000155793147463,0.00289979574815,-0.000586518754358,0.00700320685454,0.00464950772719,0.000475466507641,-0.000629723302925,-0.00121923840019,0.000542854802356,-0.000613978181242,-4.95632452229e-05,0.0113886596027,-0.00275890134971,-0.00081760814207,0.0127043789506,-0.000822755037103,0.0046415631853,-0.00127555506142,0.00211798782093,0.00206093000411,-0.000305980822794,0.00068001019405,0.00507334025189
cat_game,0.00536883111491,0.0139955061337,0.0162360830038,0.0411687964546,0.0174554728947,-0.0218307578034,-0.0270054967276,-0.00109802161783,-0.021864734791,0.00549256147211,0.0786407767542,-0.0270054967276,-0.000502975118336,-0.000772150278748,0.0031287105065,-0.00145590450952,0.00210817244072,0.128297507088,0.0431490976215,-0.000502975118337,0.00469472550572,-0.00219421419507,0.00088439030812,0.00790972125475,-0.000390921256311,0.0213981996505,0.0320992550777,0.00661270375341,2.65134459364e-05,-0.000428628078713,8.18589854802e-05,1.0,0.0030112087209,0.00815979087245,-0.000199124386444,-0.00209299568495,0.0166821104177,0.0404852081708,0.0194695356925,0.0417902859773,0.259044788834,-0.00179631381269,0.011530771958,-0.00149280701836,0.00123843775833,0.0343639078446,-0.000385905087202,0.000834329014356,-0.00124159163876,0.0018645396994,0.0104004648957,0.0198974437312,0.00613897541077,0.209791178195,-0.00142344393571,0.0293408268949,0.0211280096453,0.00113843891571,0.0051604779719,0.404344637778,0.000164325092488,-0.000510503424012,0.000915911176907,-0.00224410605772,0.00355965050019,0.0049739376707,0.0295645585512,0.0720692148591,-0.00089991073204,0.0100800383396,0.0392656141858,0.0247191587015,0.00286380649244,-0.00130106570492,0.013538010468,0.0470941790929,-0.000687092213434,-0.00103910997844,0.0235383555171,0.0528507446196,0.00292942960577,0.00065203929798,0.0200975394471,-0.000267582155846,0.0108760619931,0.0215929352329,0.0200924233719,-0.000207806618083,0.121335575581
cat_government,0.00698411155678,0.00963999313821,0.00557022653982,0.0260345028052,0.0186770679836,-0.0203487113334,-0.0203775435127,-0.00106834029153,-0.0203830246998,0.026785871678,0.0267991096664,-0.0203775435127,-0.000489378875449,-0.000280165326295,0.000681222174542,0.00165632592164,0.00999938024681,0.02915797408,0.0219647458932,-0.000489378875449,0.00444849378433,0.00104757002629,0.00541416419722,0.00739322632162,0.00144299441369,0.049922343103,0.0013282157515,-0.00142256702027,0.00211528395416,0.0555492666922,-0.000396166612862,0.0030112087209,1.0,-0.00110475935406,0.0185364401692,0.00130854296839,-0.000996305813656,-0.0016666155262,0.00883495695306,0.0101879314372,0.00560756723853,0.0597400485342,0.015652767916,0.0121964401197,0.00424402775701,0.00907148438108,0.00311486443521,-0.000537828293936,0.024018583851,0.0604681445352,-0.00259638953737,0.0169600145888,-0.00104358204261,0.0174662447808,0.00343574661574,0.00668004441725,0.00186698300821,-0.000526107215288,-0.000607588469549,0.0157407326961,0.0183033979116,-0.000540431922454,0.00120602194524,0.353657015693,0.00669893807212,0.00868586342647,0.00396514733861,0.0285864313234,0.0009140033093,0.0200148770571,0.0164631489323,0.0049456936523,0.0016705744384,0.00557749241357,0.00580130092325,-0.00114605008481,0.00112665388201,0.000987314429197,0.0183448104249,0.00226387689638,0.00739580083576,0.0211381606574,0.0016537586548,0.00464082833317,0.0105422515569,0.00311390734115,0.000468375708749,0.002614386256,0.0104299464303
cat_hacking,2.05779985653e-05,-0.000155288399159,0.000394135975534,0.0158674844752,-0.00582537453818,-0.00628073785999,-0.00680549310784,-0.00030281490161,-0.00628974203809,0.0136840679938,-0.00459266136815,-0.00680549310784,-0.000138711623249,0.000797418434591,0.00236557552422,-0.000531781962017,0.00644327278042,0.000916688127346,0.00310513984825,-0.000138711623249,0.000526383747809,-0.000640535822173,-0.000297037395028,0.000124509859486,-0.000245167312952,-0.00160851186385,0.00527100756189,0.0086713709027,-0.000506435799162,0.00564425930137,-0.000516638797281,0.00815979087245,-0.00110475935406,1.0,-0.000452166585647,0.000990040550775,-0.000439200703544,-0.000176798851883,-0.0010457997799,0.00020000777846,0.0148849177912,-0.00136289711912,-0.00105087546822,-0.000690535986564,-0.000707049989,0.00345600872235,-0.000222658631243,-0.000158268105571,-0.000460546774854,0.0065795459848,0.000277386375605,0.00650086956499,-0.000104934998576,-0.00109929344549,-0.000608511488382,0.0194801188075,0.0068998042178,8.01395935892e-05,-0.000252636505949,0.0171036309378,-0.000537037633145,-0.000153182315338,0.000387619512481,-0.000890418023162,0.00595375124908,-0.0011357225506,0.00512878514027,0.00281540363478,-0.000385383422298,0.000534471237203,0.00221650410188,0.00167849107753,0.00212644912188,-0.000801124028465,0.0230257072533,-0.000625646521031,-0.000246767435693,-0.000439776350774,-0.0013794332483,0.00249128721312,-0.00125856788012,-0.000540607013085,0.00835800666697,0.00519168431541,0.000273896677333,0.00168737330305,0.0006441198433,0.000142101427,0.00135934298069
cat_healthy-and-medicine,0.000567652864532,0.000913922291488,0.00543358789124,0.0134969513633,0.00319361370195,-0.00900856398225,-0.00702442228963,-0.000491990720059,-0.00902487578236,0.0111500940406,0.00953962420824,-0.00702442228963,0.000272054360691,-0.000273564459922,-0.000819283722772,-0.000321646903925,0.0223172620809,0.00527151045405,0.00228487009417,-0.000225368140867,0.00226318995735,1.5057726106e-05,0.000282107603258,0.00017807351162,0.00624969392734,0.00269424010941,0.000467356916001,-0.00094150992529,0.000911952420784,0.0173911370731,-0.000452453970629,-0.000199124386444,0.0185364401692,-0.000452166585647,1.0,0.00588724582647,-0.000513127785441,-0.000438017237853,0.0121503022489,0.00411883461424,0.00698582110642,0.00314766154158,-0.000690116702022,0.000109264142571,-0.000140243764274,0.00317879828998,-0.000181461901295,-0.000254312710646,0.00151087561107,0.000557221151379,-3.5142045983e-05,0.00164728304229,-0.000490668675042,0.0147664350365,0.00149973468765,0.00322756699505,0.00769663499698,0.00578535989682,0.00250975942275,0.00259002105154,0.00334130935335,-0.000248879025513,-0.000270243048109,-9.37558132525e-05,0.0171362822183,0.000249466287659,0.0024653143062,0.00439688416361,-0.000183904284974,0.0119195999471,0.00781468727789,0.000804789516211,-0.000573895278297,0.00150364387446,0.00539555429013,-0.000529943516294,-0.000154330437583,0.000972048095996,0.000283862374718,-0.000343835654048,0.00118832924712,-0.000775813793589,0.000239536692115,0.00286481921018,0.0348582071884,0.000567911026178,-0.000133760732583,-2.75218681107e-05,0.017826917319
cat_home-garden,0.000987826470676,0.00201831755254,0.00117742240401,-0.00988194419221,0.0228385181663,-0.0143954226119,0.00732556235063,-0.000890954504769,-0.0144276608111,0.0157643304505,-0.00717825146661,0.00732556235063,-0.00040812306442,-0.000680954854351,-0.00123281171025,6.93642202425e-05,0.0510116461606,0.00849064134834,0.000188526076511,-0.000408123064421,0.00216288687682,0.0182929658085,-0.000805563484378,-0.00113436987025,-0.000721341389526,-0.00107803499238,0.00215811770697,-0.00187286254215,0.0017648440586,0.0130021921673,0.0003385027698,-0.00209299568495,0.00130854296839,0.000990040550775,0.00588724582647,1.0,0.0241792745535,-0.00129593513768,0.0181628116464,0.00354400963315,0.00620505604621,-0.0024029848195,-0.00262691015277,-0.00141416494979,0.00676175323446,-0.000864013983296,-0.000655115416964,-0.000257713104647,-0.00118255191434,0.00677641411894,-0.00195135323177,0.00151199064348,-0.000897748554322,0.0244385014962,0.00178511879653,0.00438869441821,0.00115431295995,-0.000390871270057,-0.000681958952707,0.00284524430073,-0.00122764680667,-0.000450699332086,-0.00137253315766,0.00555433406122,0.0027999000566,0.00225518882746,0.000109302660703,0.00693398481866,-0.00113389101505,0.0498509271913,0.000365727294621,0.00467542905103,-0.00124421035807,-0.00100425630529,-0.000819415740803,-0.000758826612896,-0.000163780033448,-0.00129392813475,-0.0023324329657,-0.00133159048555,0.00192371998936,0.0086775899085,0.00103345742362,0.000594602850382,0.00187889393055,0.00415761225228,-0.000560263186084,0.000550959464509,0.00285111471225
cat_hunting-and-fishing,0.00130425249566,0.00167952884408,0.00115373310116,0.0151269799836,-0.0071963990165,-0.00620354770586,-0.00235314875513,-0.000391779879285,-0.00621790187887,0.00722567267645,0.00353209611385,-0.00235314875513,-0.000179464163497,-0.000299436625785,0.00583697293959,-0.000688015919222,0.0576883968225,0.00170563087912,0.00222208780272,-0.000179464163497,0.0145927049456,-0.000828720930688,-0.000742881239883,-0.000744092232472,-0.000115598158757,-0.00163779173029,-0.000420282057792,-0.000823554801905,-0.000655223224506,0.00645012230138,-0.000668423794723,0.0166821104177,-0.000996305813656,-0.000439200703544,-0.000513127785441,0.0241792745535,1.0,-0.000775711133179,0.0128631806704,-0.00115658521461,-0.00118955751159,-0.00207402884543,-0.0013596155998,0.000178014190597,0.0281833279462,0.0608613330555,-0.00028807423679,-0.000227393926817,-0.000346472767617,0.000977318235968,0.0507404221267,0.00021904690939,-0.000477486202871,0.0209542428105,-0.000787288063416,0.000671332646582,0.0164541026712,-0.000199238797981,-0.000326859409089,0.00158558656067,-0.000898033749011,-0.000198186247416,-0.000603544706206,0.00157738769745,-0.000738452969432,-0.00203637023339,0.00296292122779,0.0110373829214,-0.00049860647499,0.00413672693347,0.0214644915494,0.00014892501574,-0.00068278172052,-0.00103648886992,-0.000384552979553,-0.000809457253198,-0.000417279549401,-0.000568979679344,-0.000567794344273,-0.000862301459068,0.00133200055258,0.143235569285,0.00137236238548,-0.000512807604126,0.00203314861888,0.001939144229,-0.000225825654829,0.000340246831692,0.00513949267521
cat_image-and-video-search,0.00179420443763,0.00306771823811,0.00239809416268,0.012770318826,0.0127456021858,-0.0102853968853,-0.00736948016344,-0.000534828128862,-0.010302436112,0.000749920373707,0.0324695343428,-0.00736948016344,-0.000244990842653,0.000114317517084,0.00329099818466,-0.000939227066424,-0.000375973263281,0.00375677549901,0.0102159215273,-0.000244990842653,0.00168148314518,-0.0010503799734,-0.000131106002648,0.00259395218877,-0.00039596124326,-0.000657937505037,0.0248872159394,-0.00112425445258,0.0167871860552,0.00115540458767,-0.000526184841306,0.0404852081708,-0.0016666155262,-0.000176798851883,-0.000438017237853,-0.00129593513768,-0.000775711133179,1.0,-0.000268219011848,-0.00011867880382,0.00606693640085,-0.00118292660895,-0.00163363463405,-0.00121961656326,0.00249045907986,-0.000599772307349,0.00749619573541,-0.000162945299858,-0.000813412314053,0.0123504081119,-0.00140012361703,0.00634181999354,0.020388117575,0.0209121986482,-0.00107474585627,0.0180838709974,0.00185980170853,-0.000270516072011,0.000101599428042,0.0287462768143,-0.000932455420691,-0.00027054880936,0.00100955185759,-0.000418401756633,-0.000946651180435,-0.00148704691811,0.0224445422144,0.0212827979748,-0.000680659682024,0.0135050459706,0.0131252922947,0.0072465029756,0.00110106788928,-0.00122322085764,0.000853468039431,0.00104160593812,-0.000464790033334,-0.000776727834567,0.000160876823929,0.000517499659286,-0.000845328475457,-0.000917050846636,0.00121065988999,0.00744095550801,0.00755341994801,0.00162795279653,0.00019362104903,0.000259237403461,0.00939906486923
cat_internet-communication,0.00749595885166,0.0104639864836,0.00714010908574,0.0579718681208,0.0327178687957,-0.0419434646934,-0.0408684241263,-0.00140287125677,-0.0419671058035,0.0789371151774,5.66662382753e-05,-0.0408684241263,-0.000972279967647,-0.0015916949235,0.0633558723453,0.000864075659178,0.0552297495745,0.0216467858213,0.015671083661,-0.000972279967647,0.00517321227124,0.0116787102571,0.00624502229631,0.00027012565297,-0.000689931885554,0.041853410192,0.01637906853,0.00276053448162,-0.00144799661178,0.046326784816,0.000288394327063,0.0194695356925,0.00883495695306,-0.0010457997799,0.0121503022489,0.0181628116464,0.0128631806704,-0.000268219011848,1.0,0.0591048116743,0.00446273014606,0.0889646187252,0.00541244770982,0.00265526964728,0.0176912159877,0.00638773415541,-0.00148388005899,0.000105580865021,-0.00104978363019,0.00456098525015,0.0282574983189,0.0163787732153,0.00133028738673,0.0272592109956,-0.00278103520481,0.0503434950462,0.0197562004078,-0.000875042825093,0.0143992208234,0.0334167032476,0.0139054184838,-0.000582239922029,-0.000124218002737,0.00534784158275,0.00891813801466,0.0244040590397,0.00886263697977,0.0352302168717,-0.00171212009231,0.0481137127262,0.0395768921644,0.00624132917771,0.00214117561908,0.0319819712482,0.0133744293897,0.00270877849007,0.00387175713232,0.0148813024778,0.032319785294,0.0001584150559,0.0153576060092,0.0125151601479,0.0349610371204,0.0738138345919,0.0164478977105,0.0104757910595,0.00177596409661,0.000393826339163,0.0183619894816
cat_internet-portal,0.00529985647645,0.0407037692101,0.0156775461128,0.0377295507753,-0.00348326613412,-0.0199613689737,-0.0191052431755,-0.00101924276336,-0.0199933346895,-0.0170566530208,0.113247936495,-0.0191052431755,-0.000466888575952,-0.000767096945325,0.00434481316538,0.000924555583673,0.0143508693908,0.0828702504589,0.0120817538442,-0.000466888575952,0.013752253662,-0.000771447168907,0.0230943145361,0.0207029908279,3.71629221109e-05,0.00450519022113,0.0651166490988,0.00061139219141,0.000295810711116,0.0339621273216,0.00274643713973,0.0417902859773,0.0101879314372,0.00020000777846,0.00411883461424,0.00354400963315,-0.00115658521461,-0.00011867880382,0.0591048116743,1.0,0.0699817302743,0.00601369649179,0.00399830904134,-3.88573466678e-07,0.00316804960137,0.0515873833523,-0.000734477903784,0.000855414882757,-0.000834592159377,0.00101946119385,0.052496519675,0.0411250053649,0.00168379648512,0.107151943436,0.00337996169686,0.0185171897796,0.0150672423527,-0.00045788634936,-0.000460180598049,0.0329775796425,0.0421030869394,-0.000515595386992,0.00106110544723,-0.00087793015092,-0.000394013778588,0.0186095629078,0.00519525600555,0.0403298033388,-0.000140718993082,0.0481886266166,0.115331771153,0.0144600171866,0.00997187503776,0.00806639938623,0.0435727499873,0.0288230406585,0.000851127371514,0.00426018047361,0.00513946007033,0.0283026974929,0.00890671694894,0.000164211986896,0.0120331895753,0.00548926986561,0.028780466872,0.0121611851904,0.00400088476754,0.00121569841276,0.0561807106909
cat_internet-security,0.00820058392859,0.011502592519,0.0222127333033,0.0361074923512,0.00365331271628,-0.0169431499087,-0.0233466594665,-0.000948182651106,-0.016975175372,-0.01090425093,0.106155933334,-0.0233466594665,-0.000434337788436,-0.000724694219093,0.0013639812867,0.00139779331725,-0.000427382605286,0.411464948065,0.137501838383,-0.000434337788436,0.0194111842954,0.0013246518086,0.00142712998865,0.0163610671831,-0.000471204763403,0.0362654666556,0.0200756682944,0.00101213157681,-0.00158576620936,0.0229661557085,-0.00142703118689,0.259044788834,0.00560756723853,0.0148849177912,0.00698582110642,0.00620505604621,-0.00118955751159,0.00606693640085,0.00446273014606,0.0699817302743,1.0,-0.00064613795859,0.00425190736045,0.000328787077122,0.0070290662042,0.236912112647,-0.000697195052623,0.00125108480691,-0.00119059949654,0.00330034350885,-0.000172032910659,0.0818368463445,0.0170241845365,0.57072302062,-0.000415991255158,0.0247254752745,0.0442698347138,-0.000442718044491,-0.000731424329067,0.0155655916582,0.0637255693804,-0.000479648831967,-0.000964305784767,0.000460827272442,-0.00150631774439,0.00548089838057,0.0291771390126,0.133141249724,0.00237769234105,0.0230327366181,0.0544516413304,0.0937821779965,0.00726576380714,0.000997935810175,0.0246105152906,0.0043508046081,0.00032072413969,0.00160548442094,0.0290574434421,0.0166731083313,0.00266463872636,0.000215234058196,0.0284647476203,0.00176456680887,0.0272144553591,0.0827192259361,0.0211457240377,0.0023944219577,0.0819518570012
cat_job-search,0.0221009727793,0.0237733899148,0.0233007474505,0.0405980141658,0.0111611927242,-0.0262875027562,-0.0159854705271,-0.001429976855,-0.026334766874,0.0325771340187,0.0200928026777,-0.0159854705271,-0.000655035170693,-0.000399570283478,-0.00180107487596,0.00298538939876,0.0194185452194,0.0428052305772,0.0351599702736,-0.000655035170693,0.00266989035321,0.000285252068328,0.00461276334118,0.00975614583589,-0.000400038044229,0.0207526921742,0.00673001002935,-0.000541660932751,0.00193199569749,0.0554852260607,-0.00196092051935,-0.00179631381269,0.0597400485342,-0.00136289711912,0.00314766154158,-0.0024029848195,-0.00207402884543,-0.00118292660895,0.0889646187252,0.00601369649179,-0.00064613795859,1.0,-0.00423603974082,0.00210840535615,0.0274652676181,-0.000121297549279,-0.00105145647572,0.0183566456131,0.0336456647634,0.0866620111445,0.00563029012864,0.0062677870879,-0.00110226992262,0.0196782941148,0.0117446990948,0.0177650843858,0.0172440977322,-0.000722828642902,0.000407411014822,0.028489607338,0.00114882319517,-0.000723369835379,0.0141055990832,0.0158363791223,0.00271361283295,0.0237606196448,0.00277322971464,0.0798814816785,-0.00181988855652,0.0587625929647,0.0578219658188,0.00564469194786,0.0016642634203,0.0177808743252,0.000528756320582,-0.00138661970911,0.00114083257,-0.00197087693176,0.00737698048811,-0.00101929939252,0.00675759326817,0.0333003208851,0.000188318443681,0.0151021118894,0.0254805727226,0.0271641263912,0.0198424487053,0.0174916727578,0.0208465502944
cat_kid,0.00350255129388,0.00399695459839,0.00284588885069,0.0108239976208,0.0322630717616,-0.0184402596832,-0.0201424055937,-0.000937411667967,-0.0184695443158,0.0117742814584,0.0451664500854,-0.0201424055937,-0.000429403881461,-0.000716461976913,-0.000933810772811,-0.00164621560352,0.00219225004157,0.00260075437368,0.0138161502441,-0.000429403881461,-0.000563801380614,0.00103174140857,-0.00171917004146,0.0647168345061,-0.000689945857213,0.0738419941534,0.00846938971006,-0.00186850413836,-0.00109046108387,-0.00138878603426,-0.00127229203881,0.011530771958,0.015652767916,-0.00105087546822,-0.000690116702022,-0.00262691015277,-0.0013596155998,-0.00163363463405,0.00541244770982,0.00399830904134,0.00425190736045,-0.00423603974082,1.0,-0.00164865381435,0.00589026095807,-0.00154408367258,-0.000689275190192,5.58895522486e-05,-0.00128342130969,0.00372859940923,-0.00181555469047,0.00151575626469,-0.00146994291663,0.0024305512377,0.00553141831219,0.00991895027642,0.00902793881223,-0.000447065478707,-0.000701099047491,0.00313690379524,-0.00245294502396,-0.000474200209304,-0.000645285656526,0.00261176738212,-1.88954567419e-05,0.000956998017237,0.0245094986661,0.0178558217577,-0.00119301565009,0.0202365968964,0.00857589541564,0.0625339436065,-0.00129594909845,-0.00188487261979,0.0181230903951,-0.000270872498082,-0.000589917977891,-0.00136139760732,0.0206004281518,0.00541241289546,0.0046553409049,-0.00153286361864,0.00575730365789,0.0029019678203,0.00528953895708,0.00201269174844,-0.000815410127936,-0.000661336535299,0.0269163827815
cat_legal,0.000703624404497,0.00124627856973,0.000821625866805,-0.00509228082933,0.0342951582843,-0.0103790600921,-0.0122226051083,-0.000615978306216,-0.0104007485322,0.0148308060232,0.0169965473781,-0.0122226051083,-0.000282163626317,-0.000470791062335,0.000563191415855,-0.00108173722792,0.00582259877909,0.00917467034652,0.00986476611062,-0.000282163626317,0.00532000606512,-0.00076916103176,-0.00114734542341,-0.00116990355366,0.00091873429478,0.0104207815298,-0.000366452573743,-0.0012948390634,0.00150524787615,0.0182579319186,0.000165178676543,-0.00149280701836,0.0121964401197,-0.000690535986564,0.000109264142571,-0.00141416494979,0.000178014190597,-0.00121961656326,0.00265526964728,-3.88573466678e-07,0.000328787077122,0.00210840535615,-0.00164865381435,1.0,-0.00121929138576,-0.000381388437835,-0.000452926476894,-0.000358986667985,0.0256665564464,0.0166488181716,-0.0012590101353,0.00429005953223,-0.0007900972525,0.00717736031285,-0.00123781846248,0.00655965740305,0.000844144238893,-0.000313254416069,0.0437927061498,-0.000558897642647,0.000643065336253,-0.000311599537019,5.83816232638e-06,0.00325075075309,-0.000755848241799,-0.00269895101326,0.000825032072878,0.00932148411544,-0.000783937073271,0.0106652240129,0.0153977371722,0.000570103720963,-0.000577348262336,0.000267226403943,0.00431545604249,-0.00127267410641,-0.000578443069895,-0.000894581773299,-0.000403431121689,-0.0013557587316,0.00835557356545,-0.000975145225576,0.00151659588275,0.00191461572802,0.00270108813671,-1.07806945958e-06,-0.000257115139313,-0.00022863632614,0.00658310317983
